ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
972;44177;Realme 13 Pro+;Celulares;5;3168;15840;0,1;14256;Nordeste;Online;Entregue;SE;1425,6;7128;7128;0,5;85;Não Informado;50+;80;8;LogTech Express;PIX;2
992;44468;Samsung Galaxy A56 5G;Celulares;9;4471;40239;0,05;38227,05;Norte;Marketplace;Cancelado;AM;3129,7;28167,3;10059,75;0,263157895;46;Feminino;30-49;107;0;Correios;PIX;2
1006;43498;Samsung Galaxy S25 FE;Celulares;8;4299;34392;0;34392;Norte;Loja Física;Entregue;AP;2923,32;23386,56;11005,44;0,32;31;Masculino;30-49;95;11;Correios;Cartão de Crédito;4
1007;45957;Samsung Galaxy S26 Ultra;Celulares;8;1559;12472;0;12472;Norte;Loja Física;Entregue;TO;950,99;7607,92;4864,08;0,39;70;Masculino;50+;35;4;Correios;Boleto;1
1023;43446;OnePlus 12;Celulares;8;4190;33520;0,05;31844;Norte;Marketplace;Entregue;PA;2262,6;18100,8;13743,2;0,431578947;46;Não Informado;30-49;16;24;Correios;Cartão de Crédito;5
1026;44589;Samsung Galaxy Z Fold 6;Celulares;6;2945;17670;0,05;16786,5;Centro-Oeste;Marketplace;Cancelado;MS;1855,35;11132,1;5654,4;0,336842105;81;Não Informado;50+;112;0;TransFrete;Boleto;5
1033;45363;Samsung Galaxy S23 FE;Celulares;4;3163;12652;0,05;12019,4;Sul;Marketplace;Em trânsito;PR;1360,09;5440,36;6579,04;0,547368421;18;Masculino;18-29;136;24;Correios;Boleto;2
1041;44204;Samsung Galaxy S23 FE;Celulares;10;3102;31020;0;31020;Norte;Loja Física;Entregue;PA;1582,02;15820,2;15199,8;0,49;55;Não Informado;50+;133;3;LogTech Express;Boleto;5
1048;45697;Realme C67;Celulares;7;2436;17052;0,15;14494,2;Sul;Marketplace;Cancelado;RS;1193,64;8355,48;6138,72;0,423529412;44;Masculino;30-49;174;0;LogTech Express;Voucher;5
1057;43758;OnePlus 12;Celulares;10;2324;23240;0,15;19754;Nordeste;Marketplace;Entregue;PB;1185,24;11852,4;7901,6;0,4;46;Feminino;30-49;33;7;TransFrete;PIX;2
1076;44846;Nothing Phone (2a);Celulares;5;3431;17155;0;17155;Norte;Marketplace;Entregue;TO;1784,12;8920,6;8234,4;0,48;79;Feminino;50+;136;19;LogTech Express;Cartão de Crédito;2
1080;42925;Nokia G22;Celulares;3;3428;10284;0;10284;Nordeste;Online;Cancelado;BA;2125,36;6376,08;3907,92;0,38;23;Feminino;18-29;68;0;Correios;Cartão de Crédito;3
1092;43232;Samsung Galaxy A56 5G;Celulares;9;2816;25344;0;25344;Nordeste;Online;Cancelado;PE;1858,56;16727,04;8616,96;0,34;55;Feminino;50+;108;0;TransFrete;Cartão de Crédito;2
1093;43087;iPhone 14 Pro;Celulares;9;2534;22806;0;22806;Sul;Online;Em trânsito;RS;1444,38;12999,42;9806,58;0,43;73;Feminino;50+;23;6;Correios;Boleto;1
1098;43390;Samsung Galaxy Z Flip 6;Celulares;7;2360;16520;0;16520;Nordeste;Loja Física;Entregue;PB;1345,2;9416,4;7103,6;0,43;44;Feminino;30-49;83;25;Correios;PIX;1
1099;44736;Sony Xperia 1 VI;Celulares;7;4036;28252;0,15;24014,2;Centro-Oeste;Loja Física;Entregue;GO;2381,24;16668,68;7345,52;0,305882353;25;Não Informado;18-29;128;3;Correios;Voucher;1
1102;43917;Google Pixel 11 Pro;Celulares;5;3763;18815;0;18815;Nordeste;Online;Cancelado;PE;2408,32;12041,6;6773,4;0,36;33;Masculino;30-49;54;0;TransFrete;PIX;1
1126;42977;Motorola Edge 50 Neo;Celulares;10;4669;46690;0,15;39686,5;Sudeste;Online;Entregue;ES;3221,61;32216,1;7470,4;0,188235294;48;Feminino;30-49;178;10;Correios;Cartão de Crédito;1
1129;42739;Samsung Galaxy S24;Celulares;8;3700;29600;0,05;28120;Nordeste;Loja Física;Entregue;PE;2516;20128;7992;0,284210526;77;Masculino;50+;69;10;LogTech Express;PIX;5
1134;44604;Motorola Edge 50 Neo;Celulares;9;3095;27855;0;27855;Nordeste;Loja Física;Em trânsito;PI;2166,5;19498,5;8356,5;0,3;34;Não Informado;30-49;44;13;TransFrete;Boleto;3
1135;43028;Samsung Galaxy S23 FE;Celulares;6;4996;29976;0,1;26978,4;Norte;Online;Entregue;RR;2298,16;13788,96;13189,44;0,488888889;61;Não Informado;50+;117;21;LogTech Express;Boleto;4
1145;44851;Vivo V40;Celulares;9;4900;44100;0,05;41895;Norte;Online;Cancelado;AP;3136;28224;13671;0,326315789;48;Masculino;30-49;26;0;Correios;PIX;3
1151;43442;Samsung Galaxy Z Fold 6;Celulares;7;1810;12670;0,05;12036,5;Nordeste;Marketplace;Cancelado;SE;724;5068;6968,5;0,578947368;87;Masculino;50+;68;0;TransFrete;Cartão de Crédito;5
1159;45570;Samsung Galaxy Z Fold 6;Celulares;3;4651;13953;0;13953;Centro-Oeste;Online;Em trânsito;MT;2278,99;6836,97;7116,03;0,51;31;Masculino;30-49;35;20;LogTech Express;Cartão de Crédito;3
1165;45784;Nothing Phone (2a);Celulares;6;2923;17538;0,15;14907,3;Nordeste;Loja Física;Cancelado;MA;1724,57;10347,42;4559,88;0,305882353;31;Feminino;30-49;166;0;TransFrete;Boleto;1
1167;43399;Samsung Galaxy S24;Celulares;4;4851;19404;0,15;16493,4;Norte;Online;Cancelado;TO;2037,42;8149,68;8343,72;0,505882353;20;Não Informado;18-29;73;0;Correios;Voucher;5
1171;45329;Samsung Galaxy M35;Celulares;6;4158;24948;0;24948;Nordeste;Marketplace;Entregue;RN;2079;12474;12474;0,5;67;Masculino;50+;113;6;LogTech Express;Voucher;1
1183;44326;Motorola Moto G24;Celulares;5;3763;18815;0,15;15992,75;Centro-Oeste;Loja Física;Entregue;DF;1542,83;7714,15;8278,6;0,517647059;67;Não Informado;50+;175;22;TransFrete;Voucher;3
1188;43671;Realme Note 50;Celulares;9;4351;39159;0;39159;Nordeste;Online;Cancelado;PB;1870,93;16838,37;22320,63;0,57;92;Feminino;50+;74;0;LogTech Express;Cartão de Crédito;2
1203;42869;Vivo V40;Celulares;6;2115;12690;0,15;10786,5;Sudeste;Loja Física;Entregue;RJ;1290,15;7740,9;3045,6;0,282352941;41;Feminino;30-49;82;19;TransFrete;Cartão de Crédito;4
1204;45352;Motorola Moto G24;Celulares;4;4146;16584;0,05;15754,8;Norte;Marketplace;Entregue;TO;2736,36;10945,44;4809,36;0,305263158;35;Feminino;30-49;138;21;Correios;Cartão de Crédito;1
1227;44782;Infinix Hot 40i;Celulares;10;1856;18560;0,1;16704;Sudeste;Loja Física;Entregue;MG;1262,08;12620,8;4083,2;0,244444444;54;Feminino;50+;146;8;Correios;Cartão de Crédito;1
1228;42811;Samsung Galaxy M35;Celulares;5;2411;12055;0;12055;Nordeste;Marketplace;Entregue;SE;1543,04;7715,2;4339,8;0,36;58;Masculino;50+;48;11;TransFrete;Cartão de Crédito;1
1231;43966;Motorola Moto G54;Celulares;10;1158;11580;0,05;11001;Nordeste;Online;Cancelado;PE;532,68;5326,8;5674,2;0,515789474;25;Feminino;18-29;94;0;Correios;Voucher;2
1233;44431;Samsung Galaxy S24;Celulares;10;4917;49170;0,05;46711,5;Norte;Loja Física;Em trânsito;AC;3048,54;30485,4;16226,1;0,347368421;91;Masculino;50+;172;6;Correios;PIX;2
1236;44766;Xiaomi 14 Ultra;Celulares;4;3117;12468;0,15;10597,8;Norte;Marketplace;Entregue;AC;1277,97;5111,88;5485,92;0,517647059;67;Masculino;50+;169;2;LogTech Express;Cartão de Crédito;2
1238;45738;Xiaomi Redmi Note 12;Celulares;8;4778;38224;0,15;32490,4;Sudeste;Loja Física;Em trânsito;MG;2580,12;20640,96;11849,44;0,364705882;69;Feminino;50+;161;3;Correios;Boleto;5
1239;44506;iPhone 15 Plus;Celulares;8;4289;34312;0,05;32596,4;Centro-Oeste;Online;Em trânsito;GO;1972,94;15783,52;16812,88;0,515789474;93;Masculino;50+;115;2;TransFrete;PIX;2
1241;45329;Xiaomi POCO X7 Pro;Celulares;9;2107;18963;0,1;17066,7;Nordeste;Loja Física;Cancelado;RN;1158,85;10429,65;6637,05;0,388888889;75;Não Informado;50+;42;0;Correios;PIX;3
1243;44166;Infinix Note 40 Pro;Celulares;8;4366;34928;0,15;29688,8;Norte;Marketplace;Em trânsito;AM;2925,22;23401,76;6287,04;0,211764706;55;Não Informado;50+;120;17;LogTech Express;Boleto;1
1244;43317;Samsung Galaxy A56 5G;Celulares;7;4133;28931;0,05;27484,45;Sul;Online;Em trânsito;SC;2562,46;17937,22;9547,23;0,347368421;24;Não Informado;18-29;22;20;LogTech Express;Cartão de Crédito;4
1268;44988;Xiaomi Redmi Note 13;Celulares;10;2525;25250;0,05;23987,5;Nordeste;Marketplace;Entregue;PE;1616;16160;7827,5;0,326315789;83;Feminino;50+;175;20;Correios;Boleto;1
1272;42994;Asus ROG Phone 9;Celulares;4;3528;14112;0,05;13406,4;Nordeste;Online;Cancelado;MA;2152,08;8608,32;4798,08;0,357894737;54;Masculino;50+;47;0;LogTech Express;Boleto;3
1285;42805;Samsung Galaxy A35;Celulares;7;3985;27895;0,1;25105,5;Centro-Oeste;Loja Física;Entregue;MS;2550,4;17852,8;7252,7;0,288888889;30;Masculino;30-49;168;2;Correios;Boleto;3
1294;44505;Nokia G22;Celulares;9;4185;37665;0,1;33898,5;Norte;Marketplace;Em trânsito;AC;1925,1;17325,9;16572,6;0,488888889;90;Masculino;50+;177;13;LogTech Express;PIX;1
1300;44646;iPhone 15 Pro Max;Celulares;9;2186;19674;0,1;17706,6;Sudeste;Marketplace;Entregue;MG;874,4;7869,6;9837;0,555555556;54;Masculino;50+;38;9;LogTech Express;Cartão de Crédito;1
1311;45897;Xiaomi Redmi Note 14 Pro;Celulares;5;4227;21135;0;21135;Sudeste;Marketplace;Cancelado;RJ;1817,61;9088,05;12046,95;0,57;39;Feminino;30-49;113;0;TransFrete;Voucher;4
1316;44487;Xiaomi Redmi 13C;Celulares;4;3330;13320;0,05;12654;Norte;Marketplace;Em trânsito;AM;1798,2;7192,8;5461,2;0,431578947;61;Masculino;50+;139;2;Correios;Cartão de Crédito;3
1325;45699;Xiaomi Redmi 13C;Celulares;3;4211;12633;0;12633;Nordeste;Marketplace;Cancelado;RN;2147,61;6442,83;6190,17;0,49;76;Masculino;50+;52;0;Correios;Boleto;1
1329;43124;Xiaomi Redmi Note 14 Pro;Celulares;9;4882;43938;0,05;41741,1;Sudeste;Online;Entregue;RJ;2148,08;19332,72;22408,38;0,536842105;19;Masculino;18-29;173;20;TransFrete;Boleto;2
1336;43354;iPhone 15 Plus;Celulares;8;4063;32504;0,05;30878,8;Nordeste;Marketplace;Entregue;PI;2519,06;20152,48;10726,32;0,347368421;87;Não Informado;50+;111;24;TransFrete;Boleto;4
1339;45703;Oppo Reno 12 Pro;Celulares;8;3592;28736;0;28736;Sudeste;Marketplace;Entregue;SP;1831,92;14655,36;14080,64;0,49;64;Feminino;50+;32;24;TransFrete;Voucher;3
1340;45632;iPhone 16 Pro Max;Celulares;4;4758;19032;0;19032;Sudeste;Loja Física;Entregue;RJ;1903,2;7612,8;11419,2;0,6;68;Masculino;50+;70;7;Correios;Boleto;1
1344;43814;Samsung Galaxy Z Flip 6;Celulares;5;2961;14805;0,15;12584,25;Nordeste;Marketplace;Entregue;PB;1480,5;7402,5;5181,75;0,411764706;60;Feminino;50+;50;5;LogTech Express;PIX;4
1348;42972;Motorola Moto G24;Celulares;10;1352;13520;0,1;12168;Nordeste;Online;Entregue;RN;635,44;6354,4;5813,6;0,477777778;55;Feminino;50+;127;10;LogTech Express;Boleto;5
1349;43648;Samsung Galaxy A07;Celulares;6;4444;26664;0,1;23997,6;Centro-Oeste;Marketplace;Em trânsito;MT;3066,36;18398,16;5599,44;0,233333333;87;Feminino;50+;76;3;TransFrete;Boleto;1
1355;45715;OnePlus 12;Celulares;7;1835;12845;0,1;11560,5;Norte;Marketplace;Em trânsito;RR;1174,4;8220,8;3339,7;0,288888889;26;Feminino;18-29;157;20;TransFrete;PIX;2
1368;44532;Motorola Edge 50 Ultra;Celulares;9;3708;33372;0,1;30034,8;Nordeste;Loja Física;Cancelado;CE;2002,32;18020,88;12013,92;0,4;95;Masculino;50+;154;0;LogTech Express;PIX;1
1371;44582;Vivo V40;Celulares;9;2644;23796;0;23796;Nordeste;Loja Física;Entregue;PB;1427,76;12849,84;10946,16;0,46;50;Masculino;50+;176;25;Correios;Voucher;1
1372;43460;iPhone 14 128GB;Celulares;4;4415;17660;0,1;15894;Centro-Oeste;Loja Física;Entregue;DF;2825,6;11302,4;4591,6;0,288888889;57;Masculino;50+;39;13;LogTech Express;PIX;2
1378;44954;OnePlus 12;Celulares;6;4399;26394;0,15;22434,9;Nordeste;Loja Física;Entregue;PB;2155,51;12933,06;9501,84;0,423529412;18;Feminino;18-29;99;9;TransFrete;Voucher;1
1384;45957;Xiaomi 14 Ultra;Celulares;7;4453;31171;0,15;26495,35;Nordeste;Loja Física;Entregue;RN;3072,57;21507,99;4987,36;0,188235294;31;Não Informado;30-49;121;14;LogTech Express;PIX;5
1386;45267;Xiaomi Redmi 13C;Celulares;8;2278;18224;0,05;17312,8;Nordeste;Marketplace;Entregue;BA;1457,92;11663,36;5649,44;0,326315789;38;Feminino;30-49;159;18;Correios;PIX;2
1413;45828;iPhone 15 Plus;Celulares;10;3566;35660;0,05;33877;Centro-Oeste;Loja Física;Entregue;MS;2317,9;23179;10698;0,315789474;37;Masculino;30-49;176;8;LogTech Express;Cartão de Crédito;5
1416;44126;iPhone 16 Pro Max;Celulares;10;1076;10760;0;10760;Nordeste;Loja Física;Entregue;BA;624,08;6240,8;4519,2;0,42;28;Feminino;18-29;124;9;LogTech Express;Boleto;1
1439;45610;Nokia G22;Celulares;5;3604;18020;0,05;17119;Nordeste;Marketplace;Entregue;AL;1874,08;9370,4;7748,6;0,452631579;84;Masculino;50+;17;19;LogTech Express;Boleto;1
1473;42994;Motorola Moto G24;Celulares;9;1848;16632;0,05;15800,4;Nordeste;Online;Entregue;MA;1256,64;11309,76;4490,64;0,284210526;76;Feminino;50+;161;3;Correios;Voucher;2
1486;44414;Xiaomi Pad 5;Celulares;4;3501;14004;0;14004;Nordeste;Marketplace;Entregue;PI;1925,55;7702,2;6301,8;0,45;22;Feminino;18-29;160;5;Correios;PIX;4
1490;45748;Xiaomi Redmi Note 14 Pro;Celulares;4;2867;11468;0;11468;Nordeste;Online;Em trânsito;AL;2006,9;8027,6;3440,4;0,3;56;Não Informado;50+;119;18;LogTech Express;Boleto;5
1496;45846;Samsung Galaxy A07;Celulares;6;4047;24282;0,05;23067,9;Sudeste;Loja Física;Entregue;ES;2266,32;13597,92;9469,98;0,410526316;71;Não Informado;50+;148;18;TransFrete;Cartão de Crédito;5
1497;42794;Samsung Galaxy A07;Celulares;4;3983;15932;0;15932;Sudeste;Loja Física;Cancelado;SP;2748,27;10993,08;4938,92;0,31;60;Masculino;50+;111;0;Correios;PIX;1
1501;45073;Realme Note 50;Celulares;8;2838;22704;0;22704;Norte;Marketplace;Entregue;AC;1532,52;12260,16;10443,84;0,46;82;Feminino;50+;39;3;LogTech Express;Boleto;1
1511;45207;Infinix Hot 40i;Celulares;9;3005;27045;0;27045;Nordeste;Online;Entregue;BA;2073,45;18661,05;8383,95;0,31;85;Não Informado;50+;142;23;TransFrete;PIX;1
1532;44647;POCO M5 Pro;Celulares;7;4945;34615;0,15;29422,75;Sudeste;Online;Cancelado;ES;2571,4;17999,8;11422,95;0,388235294;24;Não Informado;18-29;119;0;Correios;PIX;5
1536;44765;Nokia G22;Celulares;10;4451;44510;0,15;37833,5;Nordeste;Loja Física;Em trânsito;AL;2626,09;26260,9;11572,6;0,305882353;33;Feminino;30-49;139;13;Correios;Cartão de Crédito;5
1540;44602;Xiaomi Redmi 13C;Celulares;8;1576;12608;0,1;11347,2;Centro-Oeste;Marketplace;Em trânsito;GO;819,52;6556,16;4791,04;0,422222222;36;Feminino;30-49;116;11;TransFrete;Cartão de Crédito;1
1541;45622;iPhone SE 4;Celulares;8;3356;26848;0,1;24163,2;Norte;Loja Física;Entregue;AM;2282,08;18256,64;5906,56;0,244444444;73;Masculino;50+;32;23;Correios;Boleto;4
1544;44665;iPhone 15 Pro;Celulares;4;4867;19468;0,1;17521,2;Sudeste;Marketplace;Entregue;SP;2238,82;8955,28;8565,92;0,488888889;18;Masculino;18-29;72;9;Correios;PIX;1
1550;45313;Samsung Galaxy S23 FE;Celulares;6;3073;18438;0;18438;Sudeste;Loja Física;Em trânsito;RJ;1567,23;9403,38;9034,62;0,49;47;Não Informado;30-49;21;16;TransFrete;Voucher;3
1552;42855;Samsung Galaxy A56 5G;Celulares;9;2295;20655;0;20655;Nordeste;Loja Física;Entregue;PB;963,9;8675,1;11979,9;0,58;39;Não Informado;30-49;86;14;LogTech Express;Cartão de Crédito;4
1558;44483;Realme 13 Pro+;Celulares;9;4864;43776;0,05;41587,2;Nordeste;Marketplace;Entregue;SE;2967,04;26703,36;14883,84;0,357894737;27;Masculino;18-29;166;2;Correios;Voucher;2
1560;44398;Sony Xperia 1 VI;Celulares;7;4841;33887;0;33887;Nordeste;Online;Entregue;AL;3049,83;21348,81;12538,19;0,37;44;Masculino;30-49;156;22;Correios;PIX;5
1562;45418;Samsung Galaxy Z Fold 6;Celulares;6;3194;19164;0,1;17247,6;Centro-Oeste;Online;Cancelado;MT;1469,24;8815,44;8432,16;0,488888889;65;Masculino;50+;150;0;LogTech Express;PIX;3
1577;43905;Motorola Edge 50 Neo;Celulares;4;3160;12640;0;12640;Nordeste;Online;Entregue;PE;1264;5056;7584;0,6;34;Masculino;30-49;135;9;LogTech Express;Cartão de Crédito;3
1580;45421;Infinix Hot 40i;Celulares;8;2771;22168;0,05;21059,6;Nordeste;Marketplace;Em trânsito;MA;1468,63;11749,04;9310,56;0,442105263;78;Não Informado;50+;52;25;Correios;Voucher;4
1598;44971;Samsung Galaxy Z Fold 6;Celulares;8;3217;25736;0,15;21875,6;Centro-Oeste;Marketplace;Em trânsito;DF;2251,9;18015,2;3860,4;0,176470588;48;Masculino;30-49;76;15;Correios;Cartão de Crédito;4
1599;45378;Motorola Edge 50 Neo;Celulares;9;4859;43731;0,05;41544,45;Norte;Online;Cancelado;TO;2186,55;19678,95;21865,5;0,526315789;42;Não Informado;30-49;96;0;Correios;PIX;1
1602;43620;Xiaomi POCO F6;Celulares;7;3597;25179;0,05;23920,05;Nordeste;Loja Física;Cancelado;PE;1798,5;12589,5;11330,55;0,473684211;54;Masculino;50+;43;0;Correios;Boleto;4
1609;45224;iPhone 14 128GB;Celulares;6;3426;20556;0,1;18500,4;Sul;Loja Física;Entregue;RS;2021,34;12128,04;6372,36;0,344444444;44;Masculino;30-49;128;21;Correios;Voucher;1
1620;43249;iPhone SE 4;Celulares;6;3775;22650;0,05;21517,5;Nordeste;Loja Física;Entregue;BA;1510;9060;12457,5;0,578947368;55;Não Informado;50+;54;10;TransFrete;Boleto;2
1626;43123;iPhone 15 Pro Max;Celulares;9;4488;40392;0,15;34333,2;Norte;Marketplace;Entregue;RR;1884,96;16964,64;17368,56;0,505882353;34;Masculino;30-49;25;24;TransFrete;PIX;1
1628;43004;Xiaomi Redmi Note 13;Celulares;6;3133;18798;0,1;16918,2;Sudeste;Marketplace;Entregue;MG;2193,1;13158,6;3759,6;0,222222222;48;Masculino;30-49;80;10;LogTech Express;Cartão de Crédito;1
1646;44594;OnePlus 12;Celulares;7;2979;20853;0,1;18767,7;Centro-Oeste;Online;Cancelado;GO;1668,24;11677,68;7090,02;0,377777778;22;Não Informado;18-29;60;0;TransFrete;Voucher;1
1650;44374;Oppo Reno 12 Pro;Celulares;6;3141;18846;0,05;17903,7;Sudeste;Loja Física;Em trânsito;ES;1633,32;9799,92;8103,78;0,452631579;62;Não Informado;50+;165;15;LogTech Express;PIX;5
1661;44816;Motorola Moto G34;Celulares;8;4355;34840;0,15;29614;Nordeste;Loja Física;Em trânsito;RN;2133,95;17071,6;12542,4;0,423529412;78;Feminino;50+;20;13;Correios;Voucher;5
1676;44907;POCO M6 Pro;Celulares;9;2342;21078;0,1;18970,2;Norte;Online;Em trânsito;AC;1475,46;13279,14;5691,06;0,3;44;Masculino;30-49;19;2;Correios;Cartão de Crédito;3
1678;42880;Sony Xperia 1 VI;Celulares;3;4241;12723;0,05;12086,85;Nordeste;Online;Entregue;BA;2374,96;7124,88;4961,97;0,410526316;84;Feminino;50+;23;16;LogTech Express;Cartão de Crédito;3
1690;43799;Motorola Moto G24;Celulares;5;3978;19890;0,1;17901;Norte;Loja Física;Entregue;RR;2744,82;13724,1;4176,9;0,233333333;82;Feminino;50+;75;24;Correios;PIX;5
1691;45589;Xiaomi Redmi Note 13;Celulares;3;3918;11754;0,1;10578,6;Nordeste;Marketplace;Entregue;AL;1684,74;5054,22;5524,38;0,522222222;41;Feminino;30-49;162;6;LogTech Express;Cartão de Crédito;2
1697;45320;Samsung Galaxy A35;Celulares;8;4388;35104;0,05;33348,8;Nordeste;Online;Cancelado;CE;2457,28;19658,24;13690,56;0,410526316;90;Não Informado;50+;66;0;Correios;Boleto;1
1701;43924;Xiaomi Redmi Note 13;Celulares;9;3033;27297;0,15;23202,45;Nordeste;Loja Física;Em trânsito;BA;1880,46;16924,14;6278,31;0,270588235;61;Masculino;50+;143;25;Correios;Cartão de Crédito;3
1704;45074;Xiaomi Redmi A3;Celulares;8;4603;36824;0,05;34982,8;Sul;Loja Física;Entregue;PR;2531,65;20253,2;14729,6;0,421052632;28;Não Informado;18-29;150;17;LogTech Express;Boleto;5
1709;43741;Sony Xperia 1 VI;Celulares;8;3743;29944;0;29944;Nordeste;Marketplace;Cancelado;PB;1646,92;13175,36;16768,64;0,56;54;Masculino;50+;58;0;Correios;Boleto;5
1711;42900;Samsung Galaxy S25 FE;Celulares;6;2942;17652;0,15;15004,2;Nordeste;Loja Física;Entregue;PE;1294,48;7766,88;7237,32;0,482352941;79;Feminino;50+;123;14;Correios;PIX;3
1726;43274;Samsung Galaxy S26 Ultra;Celulares;5;4894;24470;0,15;20799,5;Nordeste;Online;Cancelado;PI;2838,52;14192,6;6606,9;0,317647059;68;Feminino;50+;59;0;LogTech Express;Voucher;1
1732;45979;Motorola Moto G85;Celulares;9;2180;19620;0,1;17658;Norte;Loja Física;Cancelado;AP;1438,8;12949,2;4708,8;0,266666667;38;Masculino;30-49;17;0;TransFrete;PIX;1
1733;44490;Realme 13 Pro+;Celulares;8;2118;16944;0,05;16096,8;Nordeste;Loja Física;Em trânsito;PI;1059;8472;7624,8;0,473684211;48;Masculino;30-49;125;16;LogTech Express;Cartão de Crédito;1
1736;44493;Xiaomi Redmi Note 14 Pro;Celulares;10;3813;38130;0,15;32410,5;Norte;Marketplace;Entregue;RO;2173,41;21734,1;10676,4;0,329411765;25;Masculino;18-29;140;24;Correios;Boleto;3
1743;45884;Samsung Galaxy S24;Celulares;4;3554;14216;0;14216;Norte;Online;Em trânsito;AP;1741,46;6965,84;7250,16;0,51;65;Não Informado;50+;112;14;TransFrete;Boleto;2
1744;45112;Motorola Moto G85;Celulares;10;3030;30300;0,15;25755;Nordeste;Marketplace;Entregue;CE;2030,1;20301;5454;0,211764706;83;Masculino;50+;133;24;LogTech Express;Boleto;1
1745;45325;Infinix Hot 40i;Celulares;7;3382;23674;0,05;22490,3;Nordeste;Marketplace;Entregue;MA;2029,2;14204,4;8285,9;0,368421053;84;Masculino;50+;65;21;Correios;Cartão de Crédito;4
1748;44373;Xiaomi POCO F6;Celulares;10;3726;37260;0,15;31671;Nordeste;Online;Cancelado;RN;1751,22;17512,2;14158,8;0,447058824;47;Masculino;30-49;126;0;Correios;Voucher;2
1752;43643;Motorola Moto G24;Celulares;10;3639;36390;0,1;32751;Norte;Loja Física;Cancelado;TO;2256,18;22561,8;10189,2;0,311111111;33;Não Informado;30-49;90;0;TransFrete;PIX;1
1754;43235;Realme C67;Celulares;10;3412;34120;0,15;29002;Norte;Marketplace;Em trânsito;AM;1842,48;18424,8;10577,2;0,364705882;41;Masculino;30-49;176;25;Correios;Boleto;2
1755;43451;Oppo Reno 12 Pro;Celulares;9;3190;28710;0;28710;Nordeste;Marketplace;Entregue;RN;2137,3;19235,7;9474,3;0,33;21;Masculino;18-29;133;11;TransFrete;PIX;1
1757;44125;Xiaomi Redmi 13C;Celulares;9;2010;18090;0;18090;Norte;Marketplace;Entregue;AC;1085,4;9768,6;8321,4;0,46;83;Feminino;50+;93;4;Correios;Boleto;2
1769;45339;Xiaomi Redmi A3;Celulares;7;2136;14952;0,1;13456,8;Norte;Marketplace;Em trânsito;AC;875,76;6130,32;7326,48;0,544444444;52;Não Informado;50+;66;20;LogTech Express;Boleto;2
1772;45997;Samsung Galaxy S23 FE;Celulares;9;4925;44325;0,05;42108,75;Norte;Online;Entregue;AP;2413,25;21719,25;20389,5;0,484210526;80;Masculino;50+;79;14;TransFrete;Cartão de Crédito;4
1775;43072;Realme C67;Celulares;4;3924;15696;0;15696;Nordeste;Marketplace;Entregue;BA;2197,44;8789,76;6906,24;0,44;23;Feminino;18-29;177;21;LogTech Express;Cartão de Crédito;1
1782;44836;Motorola Moto G24;Celulares;5;4056;20280;0;20280;Norte;Loja Física;Cancelado;RO;1946,88;9734,4;10545,6;0,52;32;Masculino;30-49;65;0;TransFrete;PIX;2
1784;43275;iPhone 14 128GB;Celulares;6;2558;15348;0,1;13813,2;Sudeste;Online;Entregue;RJ;1611,54;9669,24;4143,96;0,3;59;Não Informado;50+;131;2;LogTech Express;Boleto;1
1793;44285;Realme 13 Pro+;Celulares;10;1613;16130;0,1;14517;Sul;Marketplace;Entregue;SC;919,41;9194,1;5322,9;0,366666667;83;Feminino;50+;124;19;LogTech Express;Voucher;3
1796;45788;iPhone 14 128GB;Celulares;6;4300;25800;0,05;24510;Sul;Marketplace;Entregue;SC;2752;16512;7998;0,326315789;77;Não Informado;50+;133;13;TransFrete;Cartão de Crédito;1
1812;44484;Xiaomi POCO X7 Pro;Celulares;4;3149;12596;0;12596;Centro-Oeste;Loja Física;Em trânsito;MT;1952,38;7809,52;4786,48;0,38;24;Não Informado;18-29;15;22;Correios;Boleto;2
