ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
525;44790;Apple AirPods 3;Acessórios;5;3459;17295;0,1;15565,5;Norte;Loja Física;Cancelado;AP;2421,3;12106,5;3459;0,222222222;31;Feminino;30-49;84;0;LogTech Express;PIX;1
534;44359;Notebook Acer Swift Go;Computadores;1;2138;2138;0,15;1817,3;Norte;Loja Física;Cancelado;RR;1496,6;1496,6;320,7;0,176470588;20;Não Informado;18-29;27;0;Correios;Voucher;1
537;43425;Teclado Mecanico Corsair K70;Acessórios;10;3724;37240;0,05;35378;Nordeste;Online;Cancelado;SE;1750,28;17502,8;17875,2;0,505263158;27;Feminino;18-29;47;0;TransFrete;Boleto;4
539;44220;Echodot 5ª Geracao com Alexa;Eletrodomésticos & TV;3;404;1212;0,1;1090,8;Sudeste;Online;Cancelado;SP;189,88;569,64;521,16;0,477777778;87;Masculino;50+;125;0;TransFrete;Voucher;4
542;45039;Xiaomi POCO F6;Celulares;10;2400;24000;0,1;21600;Sudeste;Loja Física;Cancelado;SP;1056;10560;11040;0,511111111;34;Não Informado;30-49;52;0;LogTech Express;Voucher;5
543;45822;Console PlayStation 5 Slim;Eletrodomésticos & TV;8;2249;17992;0,05;17092,4;Nordeste;Online;Cancelado;BA;922,09;7376,72;9715,68;0,568421053;38;Masculino;30-49;78;0;LogTech Express;PIX;5
550;43388;Pilha Alcalina Panasonic AA Lote com 16;Eletrodomésticos & TV;2;1879;3758;0,1;3382,2;Norte;Marketplace;Cancelado;RO;789,18;1578,36;1803,84;0,533333333;84;Não Informado;50+;156;0;Correios;Voucher;3
552;43272;Xiaomi Pad 5;Celulares;9;3189;28701;0,05;27265,95;Norte;Online;Cancelado;TO;1371,27;12341,43;14924,52;0,547368421;20;Feminino;18-29;58;0;TransFrete;PIX;3
553;45229;Smartwatch Huawei Band 9;Eletrodomésticos & TV;8;3667;29336;0;29336;Nordeste;Marketplace;Cancelado;PI;1906,84;15254,72;14081,28;0,48;77;Masculino;50+;150;0;LogTech Express;Boleto;3
554;45774;Placa de Video RTX 4070 Super;Computadores;10;4601;46010;0,15;39108,5;Nordeste;Marketplace;Cancelado;PB;2438,53;24385,3;14723,2;0,376470588;86;Não Informado;50+;113;0;LogTech Express;PIX;5
559;44797;iPhone 16 Pro Max;Celulares;4;4813;19252;0;19252;Nordeste;Marketplace;Cancelado;SE;2887,8;11551,2;7700,8;0,4;68;Não Informado;50+;162;0;TransFrete;Boleto;5
565;44969;Caixa de Som Portatil Anker Soundcore 2;Eletrodomésticos & TV;5;305;1525;0,05;1448,75;Sudeste;Marketplace;Cancelado;MG;198,25;991,25;457,5;0,315789474;91;Não Informado;50+;169;0;LogTech Express;Cartão de Crédito;5
566;43278;Amazon Fire TV Stick 4K;Eletrodomésticos & TV;3;1011;3033;0;3033;Nordeste;Loja Física;Cancelado;CE;616,71;1850,13;1182,87;0,39;51;Feminino;50+;148;0;Correios;Boleto;2
567;44324;Monitor ASUS ProArt 27;Computadores;5;4493;22465;0,15;19095,25;Nordeste;Loja Física;Cancelado;MA;2516,08;12580,4;6514,85;0,341176471;46;Feminino;30-49;169;0;Correios;Voucher;2
568;44317;iPhone 13 128GB;Celulares;2;2761;5522;0;5522;Nordeste;Marketplace;Cancelado;BA;1132,01;2264,02;3257,98;0,59;48;Masculino;30-49;30;0;Correios;Voucher;4
569;42927;Notebook Gamer Acer Nitro V16;Computadores;3;1886;5658;0,15;4809,3;Nordeste;Loja Física;Cancelado;PB;1263,62;3790,86;1018,44;0,211764706;87;Feminino;50+;81;0;LogTech Express;PIX;5
570;44936;Infinix Note 40 Pro;Celulares;3;3476;10428;0,05;9906,6;Sudeste;Loja Física;Cancelado;RJ;2363,68;7091,04;2815,56;0,284210526;20;Não Informado;18-29;166;0;Correios;Boleto;4
572;45772;Monitor Gamer AOC Hero 27;Computadores;4;2150;8600;0;8600;Centro-Oeste;Loja Física;Cancelado;GO;1268,5;5074;3526;0,41;81;Feminino;50+;36;0;Correios;Voucher;5
576;45052;Fone Bluetooth JBL Tune 520BT;Acessórios;8;740;5920;0;5920;Nordeste;Marketplace;Cancelado;PI;355,2;2841,6;3078,4;0,52;77;Não Informado;50+;161;0;LogTech Express;Cartão de Crédito;5
580;45876;Mouse Gamer Logitech G203;Acessórios;4;1943;7772;0,1;6994,8;Sul;Loja Física;Cancelado;RS;1029,79;4119,16;2875,64;0,411111111;90;Feminino;50+;139;0;TransFrete;Boleto;3
588;43472;Teclado Sem Fio Logitech K380;Acessórios;1;1679;1679;0,15;1427,15;Sul;Online;Cancelado;SC;1158,51;1158,51;268,64;0,188235294;35;Não Informado;30-49;84;0;LogTech Express;Cartão de Crédito;2
594;45084;iPhone 16 Pro Max;Celulares;6;4173;25038;0,15;21282,3;Nordeste;Marketplace;Cancelado;BA;2921,1;17526,6;3755,7;0,176470588;23;Masculino;18-29;39;0;LogTech Express;Voucher;2
596;44873;SSD Crucial T500 2TB;Computadores;9;2910;26190;0,1;23571;Sudeste;Loja Física;Cancelado;MG;1978,8;17809,2;5761,8;0,244444444;83;Masculino;50+;58;0;TransFrete;PIX;1
600;44759;Console Lenovo Legion Go;Eletrodomésticos & TV;6;412;2472;0,1;2224,8;Sudeste;Online;Cancelado;SP;234,84;1409,04;815,76;0,366666667;78;Feminino;50+;135;0;LogTech Express;Cartão de Crédito;4
601;43434;Samsung Galaxy Tab A9+;Computadores;8;3885;31080;0;31080;Centro-Oeste;Marketplace;Cancelado;MS;2292,15;18337,2;12742,8;0,41;23;Não Informado;18-29;17;0;TransFrete;Cartão de Crédito;2
602;43047;Console Xbox Series X 1TB;Eletrodomésticos & TV;8;2186;17488;0;17488;Norte;Online;Cancelado;TO;918,12;7344,96;10143,04;0,58;80;Masculino;50+;146;0;TransFrete;Boleto;2
603;44216;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;6;1835;11010;0,05;10459,5;Norte;Loja Física;Cancelado;RO;1247,8;7486,8;2972,7;0,284210526;88;Feminino;50+;85;0;LogTech Express;Cartão de Crédito;4
604;45331;Fone QCY T13 TWS;Acessórios;4;179;716;0;716;Sul;Online;Cancelado;SC;102,03;408,12;307,88;0,43;23;Masculino;18-29;92;0;LogTech Express;Boleto;5
611;42903;Panela de Pressao Eletrica Mondial 5L;Eletrodomésticos & TV;4;428;1712;0;1712;Nordeste;Marketplace;Cancelado;RN;295,32;1181,28;530,72;0,31;25;Não Informado;18-29;90;0;Correios;Boleto;5
615;45189;Echo Pop com Alexa;Eletrodomésticos & TV;7;4385;30695;0;30695;Sudeste;Marketplace;Cancelado;RJ;3069,5;21486,5;9208,5;0,3;95;Feminino;50+;116;0;Correios;Boleto;1
618;44301;Teclado Mecanico Redragon Kumara;Acessórios;10;1833;18330;0,05;17413,5;Sudeste;Loja Física;Cancelado;RJ;916,5;9165;8248,5;0,473684211;49;Feminino;30-49;49;0;Correios;Boleto;2
622;43904;iPad Air M2;Computadores;10;1391;13910;0;13910;Nordeste;Online;Cancelado;AL;959,79;9597,9;4312,1;0,31;80;Não Informado;50+;64;0;Correios;Boleto;3
627;45991;Caixa de Som JBL Boombox 3;Eletrodomésticos & TV;5;3652;18260;0,05;17347;Centro-Oeste;Marketplace;Cancelado;GO;2300,76;11503,8;5843,2;0,336842105;23;Não Informado;18-29;37;0;LogTech Express;PIX;3
630;43124;Console Lenovo Legion Go;Eletrodomésticos & TV;10;2300;23000;0,15;19550;Nordeste;Loja Física;Cancelado;RN;1495;14950;4600;0,235294118;88;Não Informado;50+;96;0;LogTech Express;Voucher;2
634;43120;Cabo USB-C Baseus 100W;Acessórios;9;893;8037;0,15;6831,45;Centro-Oeste;Online;Cancelado;MT;509,01;4581,09;2250,36;0,329411765;30;Feminino;30-49;36;0;TransFrete;Cartão de Crédito;2
636;43928;Cabo USB-C Baseus 100W;Acessórios;10;4843;48430;0,1;43587;Norte;Marketplace;Cancelado;AP;1985,63;19856,3;23730,7;0,544444444;69;Masculino;50+;19;0;Correios;Cartão de Crédito;2
650;45350;POCO M6 Pro;Celulares;7;2568;17976;0,15;15279,6;Norte;Marketplace;Cancelado;RR;1206,96;8448,72;6830,88;0,447058824;58;Feminino;50+;103;0;LogTech Express;Cartão de Crédito;4
651;44537;Notebook Samsung Galaxy Book4;Computadores;6;716;4296;0,05;4081,2;Nordeste;Online;Cancelado;SE;329,36;1976,16;2105,04;0,515789474;76;Não Informado;50+;92;0;TransFrete;Boleto;4
652;45644;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;6;3990;23940;0;23940;Norte;Online;Cancelado;AM;1715,7;10294,2;13645,8;0,57;60;Feminino;50+;44;0;Correios;PIX;1
654;45214;Samsung Galaxy Z Flip 5;Celulares;6;801;4806;0;4806;Nordeste;Online;Cancelado;PE;544,68;3268,08;1537,92;0,32;42;Feminino;30-49;46;0;Correios;PIX;2
655;44594;Samsung Galaxy A07;Celulares;5;1487;7435;0,05;7063,25;Nordeste;Loja Física;Cancelado;BA;817,85;4089,25;2974;0,421052632;31;Não Informado;30-49;124;0;Correios;PIX;2
656;44905;Notebook Samsung Galaxy Book4;Computadores;2;392;784;0,1;705,6;Centro-Oeste;Online;Cancelado;GO;188,16;376,32;329,28;0,466666667;22;Masculino;18-29;65;0;LogTech Express;Boleto;3
659;43338;Notebook ASUS Zenbook 14 OLED;Computadores;5;935;4675;0;4675;Norte;Online;Cancelado;TO;495,55;2477,75;2197,25;0,47;27;Feminino;18-29;44;0;LogTech Express;PIX;4
670;43830;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;4;3086;12344;0,05;11726,8;Sul;Marketplace;Cancelado;RS;1944,18;7776,72;3950,08;0,336842105;42;Não Informado;30-49;59;0;TransFrete;Voucher;1
673;45420;Monitor Samsung T350 24;Computadores;10;1062;10620;0,05;10089;Nordeste;Online;Cancelado;BA;743,4;7434;2655;0,263157895;46;Masculino;30-49;51;0;Correios;Cartão de Crédito;5
675;45353;Robo Aspirador de Po Xiaomi Robot Vacuum E10;Eletrodomésticos & TV;7;2763;19341;0,05;18373,95;Norte;Online;Cancelado;TO;1713,06;11991,42;6382,53;0,347368421;95;Não Informado;50+;91;0;LogTech Express;PIX;3
682;45818;Fechadura Digital Yale YRD 256;Eletrodomésticos & TV;4;2459;9836;0;9836;Centro-Oeste;Loja Física;Cancelado;DF;1278,68;5114,72;4721,28;0,48;62;Feminino;50+;148;0;TransFrete;PIX;5
695;45559;Fechadura Digital Yale YRD 256;Eletrodomésticos & TV;10;1901;19010;0;19010;Nordeste;Marketplace;Cancelado;MA;1159,61;11596,1;7413,9;0,39;61;Não Informado;50+;156;0;LogTech Express;Cartão de Crédito;3
697;42785;Pilha Recarregavel Duracell AAA;Eletrodomésticos & TV;9;1490;13410;0,15;11398,5;Norte;Loja Física;Cancelado;RO;864,2;7777,8;3620,7;0,317647059;77;Não Informado;50+;85;0;Correios;Boleto;1
699;45014;Pilha Alcalina Panasonic AA Lote com 16;Eletrodomésticos & TV;5;404;2020;0,05;1919;Sul;Loja Física;Cancelado;RS;165,64;828,2;1090,8;0,568421053;82;Feminino;50+;172;0;LogTech Express;Voucher;3
702;45493;Notebook Samsung Galaxy Book4;Computadores;7;3569;24983;0,1;22484,7;Sudeste;Marketplace;Cancelado;MG;2319,85;16238,95;6245,75;0,277777778;91;Feminino;50+;34;0;TransFrete;Boleto;2
707;46015;Xiaomi POCO F6;Celulares;4;1324;5296;0,1;4766,4;Centro-Oeste;Marketplace;Cancelado;MS;556,08;2224,32;2542,08;0,533333333;45;Não Informado;30-49;71;0;TransFrete;PIX;1
715;43805;Notebook HP 256 G9;Computadores;3;4067;12201;0,1;10980,9;Nordeste;Marketplace;Cancelado;PB;2765,56;8296,68;2684,22;0,244444444;76;Feminino;50+;47;0;TransFrete;Cartão de Crédito;2
722;43491;Oppo Reno 12 Pro;Celulares;3;1083;3249;0,1;2924,1;Sudeste;Online;Cancelado;ES;541,5;1624,5;1299,6;0,444444444;68;Não Informado;50+;48;0;LogTech Express;Cartão de Crédito;1
730;43630;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;7;476;3332;0,15;2832,2;Nordeste;Marketplace;Cancelado;BA;304,64;2132,48;699,72;0,247058824;72;Não Informado;50+;81;0;TransFrete;Voucher;3
732;43299;Notebook Lenovo ThinkPad E14;Computadores;8;3374;26992;0,1;24292,8;Sudeste;Loja Física;Cancelado;MG;1855,7;14845,6;9447,2;0,388888889;93;Feminino;50+;126;0;LogTech Express;PIX;1
740;43519;Amazon Kindle Paperwhite 16GB;Computadores;5;4960;24800;0,15;21080;Sul;Loja Física;Cancelado;RS;3174,4;15872;5208;0,247058824;94;Não Informado;50+;110;0;TransFrete;Voucher;4
741;45934;Placa de Video RTX 4070 Super;Computadores;10;3119;31190;0,05;29630,5;Sudeste;Marketplace;Cancelado;SP;1715,45;17154,5;12476;0,421052632;67;Masculino;50+;162;0;TransFrete;Cartão de Crédito;3
745;44745;Headset Gamer Razer BlackShark V2 X;Acessórios;8;3344;26752;0,15;22739,2;Sudeste;Marketplace;Cancelado;RJ;1404,48;11235,84;11503,36;0,505882353;71;Feminino;50+;20;0;Correios;PIX;1
746;45491;iPhone SE 4;Celulares;5;4613;23065;0;23065;Nordeste;Loja Física;Cancelado;PI;2537,15;12685,75;10379,25;0,45;53;Não Informado;50+;126;0;TransFrete;PIX;1
748;44610;Caixa de Som Portatil Anker Soundcore 2;Eletrodomésticos & TV;4;782;3128;0,1;2815,2;Sul;Loja Física;Cancelado;SC;398,82;1595,28;1219,92;0,433333333;78;Masculino;50+;37;0;Correios;Cartão de Crédito;3
750;44591;Camera de Seguranca TP-Link Tapo C200;Eletrodomésticos & TV;10;2908;29080;0,05;27626;Nordeste;Online;Cancelado;PE;1454;14540;13086;0,473684211;92;Não Informado;50+;18;0;Correios;Boleto;1
751;43005;Mini PC Beelink SER5;Computadores;2;1226;2452;0,1;2206,8;Sul;Loja Física;Cancelado;SC;502,66;1005,32;1201,48;0,544444444;87;Não Informado;50+;178;0;TransFrete;Voucher;3
756;45780;Echo Show 5 com Alexa;Eletrodomésticos & TV;4;4521;18084;0,15;15371,4;Sul;Loja Física;Cancelado;SC;2034,45;8137,8;7233,6;0,470588235;42;Não Informado;30-49;38;0;LogTech Express;PIX;5
757;44127;Notebook Dell Inspiron 15;Computadores;7;1842;12894;0,1;11604,6;Sudeste;Online;Cancelado;SP;736,8;5157,6;6447;0,555555556;56;Feminino;50+;131;0;Correios;Voucher;2
761;45380;Monitor Dell 27 4K;Computadores;4;867;3468;0,05;3294,6;Sudeste;Online;Cancelado;ES;450,84;1803,36;1491,24;0,452631579;33;Masculino;30-49;101;0;TransFrete;Voucher;4
765;44926;Controle Nintendo Switch Pro;Eletrodomésticos & TV;7;4655;32585;0,05;30955,75;Centro-Oeste;Online;Cancelado;DF;3118,85;21831,95;9123,8;0,294736842;74;Feminino;50+;98;0;TransFrete;Voucher;3
769;45954;Realme Note 50;Celulares;5;1092;5460;0,15;4641;Centro-Oeste;Marketplace;Cancelado;MS;578,76;2893,8;1747,2;0,376470588;53;Masculino;50+;76;0;Correios;PIX;5
771;44385;Xiaomi Pad 6;Computadores;10;3523;35230;0;35230;Sudeste;Online;Cancelado;MG;2289,95;22899,5;12330,5;0,35;29;Não Informado;18-29;161;0;Correios;Boleto;2
775;45784;Monitor Gamer AOC Hero 27;Computadores;9;4453;40077;0;40077;Centro-Oeste;Marketplace;Cancelado;MS;2003,85;18034,65;22042,35;0,55;92;Masculino;50+;21;0;Correios;Boleto;1
776;44742;OnePlus 13R;Celulares;9;1124;10116;0;10116;Sudeste;Online;Cancelado;SP;741,84;6676,56;3439,44;0,34;29;Masculino;18-29;97;0;Correios;PIX;1
779;44262;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;3;2357;7071;0,1;6363,9;Norte;Loja Física;Cancelado;RO;1484,91;4454,73;1909,17;0,3;65;Feminino;50+;25;0;Correios;Voucher;3
788;45572;Apple TV 4K 64GB;Eletrodomésticos & TV;1;321;321;0;321;Sul;Online;Cancelado;RS;176,55;176,55;144,45;0,45;33;Masculino;30-49;69;0;TransFrete;Boleto;3
790;45834;Fone Philips TAT1108 TWS;Acessórios;8;3677;29416;0,1;26474,4;Sul;Loja Física;Cancelado;PR;1470,8;11766,4;14708;0,555555556;72;Não Informado;50+;52;0;TransFrete;Voucher;2
795;45913;Camera de Seguranca Intelbras IM3;Eletrodomésticos & TV;2;507;1014;0,15;861,9;Sul;Loja Física;Cancelado;SC;243,36;486,72;375,18;0,435294118;25;Feminino;18-29;142;0;LogTech Express;Voucher;3
808;44408;Fone Haylou GT7 Neo;Acessórios;4;198;792;0,15;673,2;Nordeste;Online;Cancelado;BA;132,66;530,64;142,56;0,211764706;79;Feminino;50+;91;0;TransFrete;PIX;2
811;43469;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;4;127;508;0,05;482,6;Norte;Online;Cancelado;PA;53,34;213,36;269,24;0,557894737;88;Masculino;50+;44;0;TransFrete;PIX;1
812;44673;iPhone SE 4;Celulares;7;4250;29750;0;29750;Nordeste;Marketplace;Cancelado;AL;2507,5;17552,5;12197,5;0,41;59;Não Informado;50+;152;0;Correios;Boleto;2
823;43636;Smartwatch Haylou Solar Lite;Eletrodomésticos & TV;1;2984;2984;0,1;2685,6;Nordeste;Loja Física;Cancelado;PB;1641,2;1641,2;1044,4;0,388888889;81;Não Informado;50+;143;0;Correios;Cartão de Crédito;5
824;45367;Console Xbox Series X 1TB;Eletrodomésticos & TV;10;2686;26860;0,15;22831;Nordeste;Loja Física;Cancelado;PE;1128,12;11281,2;11549,8;0,505882353;87;Feminino;50+;49;0;LogTech Express;Cartão de Crédito;5
826;43157;Notebook Acer Swift Go;Computadores;7;1042;7294;0,05;6929,3;Sul;Loja Física;Cancelado;PR;646,04;4522,28;2407,02;0,347368421;84;Feminino;50+;140;0;LogTech Express;Voucher;1
829;43120;Roteador Wi-Fi 6 TP-Link Archer AX12;Eletrodomésticos & TV;3;1868;5604;0;5604;Centro-Oeste;Marketplace;Cancelado;MT;896,64;2689,92;2914,08;0,52;52;Feminino;50+;89;0;Correios;Voucher;2
830;44631;Fone Baseus Bowie Bowie WM02;Acessórios;5;2559;12795;0,05;12155,25;Nordeste;Online;Cancelado;PB;1253,91;6269,55;5885,7;0,484210526;47;Feminino;30-49;49;0;TransFrete;Boleto;1
838;42876;Google Pixel 11 Pro;Celulares;8;2898;23184;0,15;19706,4;Nordeste;Online;Cancelado;PI;1362,06;10896,48;8809,92;0,447058824;68;Não Informado;50+;167;0;Correios;Boleto;1
842;43118;Echo Show 5 com Alexa;Eletrodomésticos & TV;5;1123;5615;0;5615;Nordeste;Loja Física;Cancelado;PB;662,57;3312,85;2302,15;0,41;28;Feminino;18-29;91;0;LogTech Express;Boleto;5
844;43606;Smart Lampada Wi-Fi Positivo Casa Inteligente;Eletrodomésticos & TV;1;2919;2919;0;2919;Nordeste;Loja Física;Cancelado;MA;1459,5;1459,5;1459,5;0,5;76;Não Informado;50+;161;0;Correios;PIX;3
846;43027;Sony Xperia 1 VI;Celulares;2;1911;3822;0,1;3439,8;Nordeste;Loja Física;Cancelado;SE;1299,48;2598,96;840,84;0,244444444;64;Masculino;50+;85;0;TransFrete;Cartão de Crédito;1
847;44837;Samsung Galaxy A15;Celulares;4;4050;16200;0,05;15390;Nordeste;Online;Cancelado;CE;2511;10044;5346;0,347368421;70;Feminino;50+;165;0;Correios;PIX;4
850;43088;Realme 13 Pro+;Celulares;8;1481;11848;0,15;10070,8;Sudeste;Loja Física;Cancelado;ES;962,65;7701,2;2369,6;0,235294118;93;Feminino;50+;60;0;LogTech Express;Boleto;5
851;45327;Smart Lampada Wi-Fi Positivo Casa Inteligente;Eletrodomésticos & TV;8;2683;21464;0,15;18244,4;Nordeste;Marketplace;Cancelado;CE;1824,44;14595,52;3648,88;0,2;92;Feminino;50+;109;0;TransFrete;PIX;2
857;45185;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;3;2332;6996;0,15;5946,6;Sul;Loja Física;Cancelado;RS;1142,68;3428,04;2518,56;0,423529412;87;Masculino;50+;143;0;TransFrete;PIX;2
863;43334;Headphone Anker Soundcore Q30;Acessórios;3;1341;4023;0,05;3821,85;Sudeste;Online;Cancelado;RJ;898,47;2695,41;1126,44;0,294736842;27;Feminino;18-29;32;0;Correios;Boleto;5
866;43175;Notebook ASUS Zenbook 14 OLED;Computadores;6;3782;22692;0,05;21557,4;Centro-Oeste;Loja Física;Cancelado;GO;2042,28;12253,68;9303,72;0,431578947;76;Não Informado;50+;21;0;LogTech Express;Voucher;4
871;44822;Samsung Galaxy Tab A9+;Computadores;1;1388;1388;0;1388;Sudeste;Loja Física;Cancelado;RJ;818,92;818,92;569,08;0,41;82;Masculino;50+;156;0;Correios;Cartão de Crédito;3
876;44254;Filtro de Linha iClamper Energia 5;Acessórios;4;4081;16324;0,15;13875,4;Nordeste;Online;Cancelado;PB;2734,27;10937,08;2938,32;0,211764706;80;Não Informado;50+;18;0;LogTech Express;Boleto;3
877;44091;iPhone 16 Pro Max;Celulares;3;3787;11361;0,05;10792,95;Norte;Loja Física;Cancelado;RO;1552,67;4658,01;6134,94;0,568421053;26;Masculino;18-29;53;0;Correios;Cartão de Crédito;5
883;44786;Mini Projetor Portatil Samsung The Freestyle;Eletrodomésticos & TV;8;1209;9672;0,05;9188,4;Nordeste;Loja Física;Cancelado;PB;701,22;5609,76;3578,64;0,389473684;48;Feminino;30-49;81;0;LogTech Express;Voucher;2
885;45264;Samsung Galaxy A07;Celulares;3;461;1383;0,1;1244,7;Sul;Marketplace;Cancelado;RS;281,21;843,63;401,07;0,322222222;23;Feminino;18-29;126;0;LogTech Express;Boleto;2
886;42736;Samsung Galaxy S25 FE;Celulares;6;4352;26112;0,05;24806,4;Norte;Marketplace;Cancelado;AM;2437,12;14622,72;10183,68;0,410526316;44;Masculino;30-49;57;0;LogTech Express;Cartão de Crédito;4
891;44675;Samsung Galaxy Buds3 Pro;Acessórios;3;4502;13506;0;13506;Norte;Loja Física;Cancelado;AC;2341,04;7023,12;6482,88;0,48;77;Não Informado;50+;50;0;TransFrete;Voucher;4
894;44035;iPhone 14 Pro;Celulares;2;4537;9074;0,1;8166,6;Sudeste;Loja Física;Cancelado;MG;2404,61;4809,22;3357,38;0,411111111;53;Não Informado;50+;179;0;TransFrete;Boleto;3
898;43901;Fechadura Digital Intelbras FR 101;Eletrodomésticos & TV;5;3584;17920;0,05;17024;Nordeste;Marketplace;Cancelado;SE;1684,48;8422,4;8601,6;0,505263158;66;Não Informado;50+;96;0;LogTech Express;Cartão de Crédito;5
901;45406;Headset Gamer Corsair HS55;Acessórios;1;2834;2834;0,1;2550,6;Sudeste;Online;Cancelado;RJ;1700,4;1700,4;850,2;0,333333333;77;Não Informado;50+;109;0;TransFrete;Cartão de Crédito;2
907;43856;Pilha Recarregavel Duracell AAA;Eletrodomésticos & TV;4;3839;15356;0,15;13052,6;Norte;Loja Física;Cancelado;AM;2188,23;8752,92;4299,68;0,329411765;66;Não Informado;50+;104;0;LogTech Express;Boleto;5
910;44238;Samsung Galaxy M35;Celulares;8;1683;13464;0,15;11444,4;Nordeste;Online;Cancelado;AL;706,86;5654,88;5789,52;0,505882353;20;Não Informado;18-29;126;0;TransFrete;Voucher;3
911;43871;Samsung Galaxy Buds FE;Acessórios;3;4574;13722;0,05;13035,9;Sudeste;Marketplace;Cancelado;RJ;2790,14;8370,42;4665,48;0,357894737;23;Não Informado;18-29;126;0;TransFrete;PIX;4
917;43695;OnePlus 13R;Celulares;5;1923;9615;0,1;8653,5;Nordeste;Online;Cancelado;MA;923,04;4615,2;4038,3;0,466666667;35;Não Informado;30-49;82;0;TransFrete;Cartão de Crédito;5
918;44736;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;7;4015;28105;0;28105;Norte;Loja Física;Cancelado;RO;2007,5;14052,5;14052,5;0,5;81;Masculino;50+;149;0;Correios;Cartão de Crédito;4
921;44246;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;8;376;3008;0;3008;Norte;Marketplace;Cancelado;RO;169,2;1353,6;1654,4;0,55;60;Masculino;50+;106;0;LogTech Express;Cartão de Crédito;2
925;42852;MacBook Air M3;Computadores;4;1588;6352;0,1;5716,8;Nordeste;Marketplace;Cancelado;PB;666,96;2667,84;3048,96;0,533333333;92;Não Informado;50+;106;0;TransFrete;Voucher;1
933;43475;Controle PS5 DualSense;Eletrodomésticos & TV;9;3019;27171;0,15;23095,35;Centro-Oeste;Online;Cancelado;GO;1962,35;17661,15;5434,2;0,235294118;26;Masculino;18-29;145;0;LogTech Express;Voucher;2
934;42758;Processador AMD Ryzen 7 5700X;Computadores;2;3753;7506;0,05;7130,7;Norte;Loja Física;Cancelado;TO;2439,45;4878,9;2251,8;0,315789474;39;Não Informado;30-49;74;0;TransFrete;Boleto;5
935;44588;Samsung Galaxy S24;Celulares;8;4293;34344;0;34344;Centro-Oeste;Marketplace;Cancelado;GO;2489,94;19919,52;14424,48;0,42;60;Masculino;50+;59;0;TransFrete;Boleto;4
944;45840;Teclado Mecanico Redragon Kumara;Acessórios;9;2669;24021;0;24021;Norte;Online;Cancelado;PA;1174,36;10569,24;13451,76;0,56;40;Feminino;30-49;94;0;Correios;PIX;3
955;44166;Smartwatch Huawei Band 9;Eletrodomésticos & TV;6;3675;22050;0,15;18742,5;Norte;Marketplace;Cancelado;AP;1947,75;11686,5;7056;0,376470588;46;Feminino;30-49;21;0;TransFrete;Boleto;5
957;43974;Drone DJI Avata 2;Eletrodomésticos & TV;8;1144;9152;0,05;8694,4;Norte;Loja Física;Cancelado;RO;480,48;3843,84;4850,56;0,557894737;61;Não Informado;50+;18;0;LogTech Express;PIX;4
974;45743;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;4;3860;15440;0,05;14668;Norte;Marketplace;Cancelado;RR;2547,6;10190,4;4477,6;0,305263158;93;Feminino;50+;73;0;TransFrete;PIX;5
